		Casselberry	0	0	0	1	0	0	0	1	0	24,663
		Cocoa	0	0	1	0	0	0	0	0	1	16,704
		Coconut Creek	2	0	0	0	0	0	0	0	2	51,033
		Coral Gables	2	0	2	0	0	1	1	0	2	42,794
		Coral Springs	1	0	0	0	0	0	0	0	1	131,307
		Crystal River	1	0	0	0	0	0	0	0	1	3,590
		Dania	1	0	0	0	0	0	1	0	0	29,011
		Delray Beach	1	2	0	0	0	2	0	1	0	65,262
		Fort Lauderdale	2	1	1	0	0	0	1	1	2	187,995
		Gainesville	6	0	0	0	0	0	3	3	0	108,289
		Hallandale	2	0	0	0	0	0	0	2	0	40,147
		Homestead	1	0	0	0	0	1	0	0	0	58,074
		Jacksonville	1	0	0	0	0	0	1	0	0	797,350
		Jupiter	0	0	0	1	0	0	0	1	0	50,294
		Lake Clarke Shores	0	1	0	0	0	1	0	0	0	3,397
		Lakeland	0	0	0	1	0	0	0	0	1	91,009
		Largo	0	0	0	1	0	0	0	0	1	73,789
		Leesburg	1	0	0	0	0	0	0	1	0	20,401
		Longwood	0	0	0	2	0	0	2	0	0	13,482
		Melbourne	5	2	1	1	0	2	4	1	2	77,678
		Miami Beach	0	2	1	2	0	1	1	2	1	86,742
		Miramar	2	0	0	0	0	0	1	0	1	114,029
		New Smyrna Beach	0	0	1	0	0	0	0	1	0	23,067
		North Miami	0	0	1	0	0	1	0	0	0	57,368
		North Port	2	0	0	1	0	1	1	1	0	56,539
		Oakland Park	0	0	1	0	0	1	0	0	0	42,486
		Ocoee	1	0	0	0	0	0	0	0	1	31,604
		Oviedo	0	0	1	0	0	0	0	0	1	31,269
		Palm Bay	1	0	0	0	0	0	0	1	0	100,666
		Panama City	2	0	1	0	0	1	0	2	0	36,840
		Pensacola	2	0	0	0	0	0	0	1	1	52,837
		Port Orange	0	0	0	1	0	1	0	0	0	56,155
		Port St. Lucie	1	0	1	1	0	0	1	2	0	154,036
		Sunny Isles Beach	0	1	0	0	0	0	0	0	1	15,190
		Tampa	8	4	1	0	0	4	4	4	1	337,220
		Tarpon Springs	1	0	0	0	0	1	0	0	0	23,523
		Venice	2	0	0	0	0	1	0	1	0	21,329
		Wellington	0	1	0	0	0	1	0	0	0	57,713
		Wilton Manors	0	0	1	0	0	0	0	1	0	12,937
		Winter Garden	1	0	0	0	0	0	1	0	0	29,284
		Winter Park	1	0	0	0	0	1	0	0	0	28,114
	Universities and Colleges		3	1	0	0	0					
		Florida Atlantic University	0	1	0	0	0	1	0	0	0	25,325
		University of Central Florida	1	0	0	0	0	1	0	0	0	46,646
		University of West Florida	2	0	0	0	0	1	0	1	0	9,819
	Metropolitan Counties		30	8	9	12	0					
		Alachua	1	0	0	0	0	0	0	1	0	
		Bay	2	1	0	0	0	0	1	2	0	
		Brevard	1	0	0	1	0	2	0	0	0	
		Broward	0	1	0	0	0	0	1	0	0	
		Charlotte	1	0	0	0	0	1	0	0	0	
		Clay	3	0	1	1	0	2	1	2	0	
		Collier	4	2	0	1	0	1	4	1	1	
		Escambia	3	0	1	0	0	3	0	1	0	
		Flagler	3	2	0	0	0	3	1	1	0	
		Hernando	2	0	0	0	0	0	1	0	1	
		Hillsborough	1	1	1	1	0	1	1	2	0	
		Indian River	1	0	1	1	0	0	2	1	0	
		Lake	1	0	0	0	0	0	0	1	0	
		Lee	1	0	1	4	0	3	3	0	0	
		Manatee	0	0	1	0	0	1	0	0	0	
		Orange	0	0	1	1	0	0	0	1	1	
		Osceola	0	0	0	1	0	0	1	0	0	
		Palm Beach	1	1	0	0	0	0	1	1	0	
		Pinellas	0	0	0	1	0	0	1	0	0	
		Polk	0	0	1	0	0	1	0	0	0	
		Santa Rosa	4	0	1	0	0	1	2	0	2	
		Volusia	1	0	0	0	0	0	1	0	0	
	Nonmetropolitan Counties		0	1	1	1	0					
		DeSoto	0	0	0	1	0	0	0	1	0	
		Monroe	0	1	1	0	0	0	1	0	1	
	Other Agencies		1	0	0	0	0					
		Lee County Port Authority	1	0	0	0	0	0	0	1	0	
GEORGIA	Total		3	0	6	4	0					
	Cities		1	0	6	4	0					
		Atlanta	0	0	6	1	0	3	3	0	1	497,290
		Norcross	1	0	0	3	0	3	1	0		10,378
	Metropolitan Counties		2	0	0	0	0					
		Catoosa	2	0	0	0	0			2		
IDAHO	Total		18	6	7	7	0					
	Cities		16	5	7	7	0					
		Bellevue	1	0	0	1	0	2	0	0	0	2,238
		Boise	4	3	1	2	0	1	3	1	5	199,104
		Coeur d'Alene	2	0	1	1	0	1	2	1	0	42,324
		Hailey	2	0	0	0	0	0	2	0	0	7,984
		Idaho Falls	1	0	2	1	0	1	2	1	0	53,049
		Jerome	1	0	0	0	0	0	0	0	1	8,778
		Lewiston	2	0	0	0	0	0	0	2	0	31,356
		Nampa	0	1	2	1	0	0	2	1	1	80,397
		Pocatello	1	0	0	0	0	0	1	0	0	54,274
		Rexburg	0	0	0	1	0	1	0	0	0	28,308
		Spirit Lake	0	1	0	0	0	0	1	0	0	1,656
		Sun Valley	1	0	1	0	0	0	2	0	0	1,455
		Twin Falls	1	0	0	0	0	1	0	0	0	41,236
	Metropolitan Counties		2	1	0	0	0					
		Ada	1	0	0	0	0	0	0	0	1	
		Bonneville	0	1	0	0	0	0	0	0	1	
		Kootenai	1	0	0	0	0	0	1	0	0	
ILLINOIS	Total		94	21	29	21	2					
	Cities		86	21	27	18	2					
		Alton	1	0	0	0	0			1		29,101
		Aurora	8	0	1	3	0	4	1	5	2	174,724
		Beecher	0	0	0	0	1		1			3,086
		Bloomington	3	1	1	1	0	1	2	1	2	71,770
		Carpentersville	1	0	0	0	0			1		38,394
		Chicago	15	8	12	1	1	8	10	14	5	2,824,434
		Columbia	1	0	0	0	0				1	9,281
		Crest Hill	1	0	0	0	0	1				21,759
		Decatur	6	1	2	0	0	2	5	1	1	76,383
		Downers Grove	1	1	0	0	0		1		1	49,090
		Elgin	0	1	0	0	0	0	0	0	1	102,960
		Elwood	1	0	0	0	0				1	2,412
		Evanston	2	1	0	0	0	1	0	2		75,746
		Granite City	2	0	0	0	0			1	1	30,411
		La Grange	1	1	0	0	0		1		1	15,374
		Lombard	2	0	0	0	0				2	42,811
		Marion	3	0	0	0	0			2	1	17,459
		McHenry	0	0	0	1	0			1		26,526
		Naperville	3	0	0	0	0	0	0	0	3	144,933
		Normal	1	0	0	0	0	0	0	1	0	51,458
		Oak Brook	0	0	1	0	0			1		8,893
		Oak Park	1	0	0	0	0				1	49,968
		Palatine	0	2	0	0	0	2				67,550
		Paris	1	0	0	0	0				1	8,818
		Park Ridge	0	1	0	0	0			1		36,762
		Pekin	2	0	0	0	0			2		33,298
		Peoria	3	0	2	1	0	2	3	0	1	113,137
		Rockdale	1	0	0	0	0	1				2,058
		Rockford	7	1	5	4	0	4	2	5	6	155,713
		Rock Island	1	0	0	0	0				1	38,275
		Round Lake	1	0	0	0	0		1			18,722
		Rushville	1	0	0	0	0	0		1		3,110
		Schaumburg	1	0	0	1	0			1	1	72,320
		Skokie	1	2	1	1	0	2	0	3		67,148
		Springfield	12	0	1	4	0	4	3	8	2	117,185
		Urbana	1	0	1	1	0	1		2		38,771
		West Chicago	0	1	0	0	0			1		27,176
		Westmont	1	0	0	0	0				1	25,083
	Universities and Colleges		5	0	2	1	0					
		Eastern Illinois University	1	0	0	0	0		1			12,349
		Northern Illinois University	4	0	0	0	0	1		2	1	25,313
		Northwestern University, Evanston3	0	0	1	0	0				1	
		University of Illinois, Urbana	0	0	0	1	0	1				42,738
		Western Illinois University	0	0	1	0	0				1	13,602
	Metropolitan Counties		3	0	0	2	0					
		Du Page	0	0	0	2	0			1	1	
		Peoria	3	0	0	0	0		1	1	1	
INDIANA	Total		25	9	3	3	0					
	Cities		23	8	1	3	0					
		Angola	0	1	0	0	0	1	0			7,979
		Bloomington4	13	4	0	0	0	2	6	3	6	68,918
		Clarksville	2	0	0	0	0	1	0	0	1	21,295
		Columbus	1	2	0	1	0	2	1		1	39,764
		Evansville	2	0	0	0	0	0	2	0	0	114,985
		Fishers	2	1	0	0	0	1	1	1	0	66,099
		Fort Wayne	1	0	1	0	0	1	1	0	0	248,423
		Greenwood	0	0	0	1	0	0	1	0	0	46,063
		Munster	2	0	0	0	0	0	0	1	1	22,467
		Seymour	0	0	0	1	0	1		0	0	19,246
	Universities and Colleges		1	1	2	0	0					
		Ball State University	0	0	1	0	0	0	0	1	0	20,030
		Purdue University	1	1	1	0	0	0	3	0	0	40,609
	Metropolitan Counties		1	0	0	0	0					
		Elkhart	1	0	0	0	0	0	1	0	0	
IOWA	Total		16	1	5	5	0					
	Cities		14	0	4	4	0					
		Cedar Falls	0	0	1	0	0	0	0	0	1	36,995
		Coralville	1	0	0	0	0	0	0	1	0	18,496
		Council Bluffs	3	0	0	0	0	0	0	2	1	60,531
		Davenport	0	0	2	0	0	2	0	0	0	99,631
		Decorah	0	0	0	1	0	0	0	1	0	8,066
		Des Moines	1	0	0	1	0	1	0	1	0	192,948
		Dubuque	3	0	0	0	0	0	1	1	1	57,694
		Fort Dodge	1	0	0	0	0	0	1	0	0	25,330
		Keokuk	4	0	0	0	0	0	0	4		10,585
		Marion	1	0	0	0	0	0	1	0	0	31,772
		Ottumwa	0	0	0	1	0	0	0	1	0	24,822
		Perry	0	0	1	0	0	1	0	0	0	9,001
		Sioux City	0	0	0	1	0	0	1	0	0	82,942
	Universities and Colleges		1	1	1	1	0					
		Iowa State University	0	0	0	1	0	0	0	1	0	25,462
		University of Iowa	1	1	1	0	0	1	2	0	0	28,816
	Metropolitan Counties		1	0	0	0	0					
		Polk	1	0	0	0	0	0	0	1	0	
KANSAS	Total		63	13	19	15	0					
	Cities		47	12	16	14	0					
		Andover	1	0	0	0	0	0	0	1	0	9,955
		Augusta	1	0	0	0	0	0	0	1	0	8,715
		Chanute	0	0	1	0	0	0	0	1	0	8,822
		Coffeyville	1	0	0	0	0	0	0	0	1	10,280
		Columbus	1	0	0	0	0	0	0	1	0	3,216
		Concordia	1	1	0	0	0	1	1	0	0	5,229
		Edwardsville	0	0	0	1	0	0	1	0	0	4,565
		El Dorado	1	0	0	0	0	1	0	0	0	12,693
		Emporia	1	1	1	3	0	2	1	1	2	26,125
		Garden City	0	0	1	0	0	1	0	0	0	26,949
		Grandview Plaza	1	0	0	0	0	0	1	0	0	995
		Hays	1	0	0	1	0	0	1	1	0	19,672
		Haysville	1	0	0	0	0	0	1	0	0	10,227
		Hutchinson	2	1	0	0	0	0	1	1	1	40,941
		Independence	1	0	0	0	0	0	1	0	0	9,229
		Iola	0	0	1	0	0	0	0	1	0	5,916
		Lansing	1	1	0	1	0	1	1	0	1	10,861
		Lawrence	1	1	1	0	0	0	2	0	1	90,044
		Leavenworth	2	0	2	0	0	1	2	1	0	34,918
		Lenexa	0	0	1	0	0	0	0	1	0	45,059
		Osage City	1	0	0	0	0	0	1	0	0	2,936
		Ottawa	1	0	0	0	0	0	0	1	0	12,901
		Paola	1	0	0	0	0	1	0	0	0	5,378
		Parsons	1	0	0	2	0	0	1	2	0	11,190
		Pittsburg	1	0	0	1	0	1	0	1	0	19,104
		Pratt	2	1	0	0	0	1	2	0	0	6,389
		Salina	5	5	2	1	0	5	2	3	3	46,180
		Shawnee	0	0	0	1	0	1	0	0	0	60,950
		Spring Hill	1	0	0	0	0	0	0	0	1	5,203
		Valley Center	1	0	0	0	0	0	1	0	0	6,044
		Valley Falls	0	0	1	0	0	0	1	0	0	1,182
		Wichita	16	1	5	3	0	5	5	7	8	358,294
	Universities and Colleges		1	0	1	0	0					
		Pittsburg State University	1	0	0	0	0	1	0	0	0	6,859
		University of Kansas, Main Campus	0	0	1	0	0	0	0	0	1	26,773
	Metropolitan Counties		2	0	1	0	0					
		Miami	1	0	0	0	0	0	1	0	0	
		Shawnee	1	0	1	0	0	1	0	0	1	
	Nonmetropolitan Counties		11	1	1	1	0					
		Cowley	0	1	0	0	0	1	0	0	0	
		Finney	1	0	1	0	0	0	1	0	1	
		Kearny	1	0	0	0	0	0	1	0	0	
		Lyon	1	0	0	0	0	0	0	0	1	
		Montgomery	2	0	0	0	0	0	1	1	0	
		Riley County Police Department	6	0	0	0	0	4	1	1	0	
		Stevens	0	0	0	1	0	1	0	0	0	
	Other Agencies		2	0	0	0	0					
		Kansas Bureau of Investigation	1	0	0	0	0	0	1	0	0	
		Unified School District, Auburn-Washburn	1	0	0	0	0	1				
KENTUCKY	Total		30	6	9	3	0					
	Cities		18	6	9	3	0					
		Anchorage	1	0	0	0	0	0	1	0	0	2,804
		Ashland	1	0	0	0	0	0	0	1		21,482
		Bellevue	1	0	0	0	0	0	1		0	5,871
		Bowling Green	1	0	2	0	0	0	2	0	1	53,663
		Covington	3	1	0	0	0	0		4		42,682
		Elsmere	1	0	0	0	0	0	1	0	0	7,848
		Henderson	0	0	1	0	0	1		0		27,960
		Lexington	3	1	2	1	0	1		5	1	272,815
		Louisville Metro	1	0	1	0	0	1	1		0	624,030
		Mount Sterling	1	0	0	0	0	0	0	1	0	6,569
		Murray	1	2	1	0	0	0	3	0	1	15,811
		Newport	2	0	0	0	0	0	1	0	1	15,540
		Paducah	0	1	1	0	0	0	2	0	0	25,550
		Paris	0	0	0	1	0	0	1	0		9,329
		Richmond	1	0	0	0	0	0	1	0	0	32,017
		St. Matthews	0	1	0	0	0	1	0	0	0	17,676
		Versailles	1	0	1	1	0	0	3	0	0	7,726
	Universities and Colleges		2	0	0	0	0					
		University of Kentucky	2	0	0	0	0			1	1	26,382
	Metropolitan Counties		7	0	0	0	0					
		Boone	2	0	0	0	0	0	1	0	1	
		Daviess	4	0	0	0	0	0	0	3	1	
		Kenton County Police Department	1	0	0	0	0		0	1	0	
	State Police Agencies		2	0	0	0	0					
		State Police	2	0	0	0	0	0	1	0	1	
	Other Agencies		1	0	0	0	0					
		Jefferson County Board of Education	1	0	0	0	0	0	0	1	0	
LOUISIANA	Total		22	4	2	3	0					
	Cities		13	2	1	2	0					
		Alexandria	1	0	0	0	0	0	0	1	0	45,720
		De Quincy	1	0	0	0	0	0	1	0	0	3,192
		Jennings	0	0	0	1	0	1	0	0	0	10,577
		Kentwood	2	0	0	0	0	0	0	2	0	2,302
		Mamou	7	0	0	0	0	0	0	0	7	3,443
		New Orleans	1	2	0	1	0	1	1	1	1	220,614
		Port Allen	1	0	1	0	0	1	1	0	0	5,136
	Metropolitan Counties		8	2	0	1	0					
		Bossier	1	1	0	0	0	0	0	1	1	
		Caddo	2	0	0	0	0	2	0	0	0	
		East Baton Rouge	1	0	0	0	0			1		
		Jefferson	1	0	0	0	0		1			
		Rapides	0	1	0	1	0	0	0	1	1	
		West Feliciana	3	0	0	0	0	0	2	0	1	
	Nonmetropolitan Counties		1	0	1	0	0					
		East Carroll	1	0	1	0	0	1	0	1	0	
MAINE	Total		39	7	21	5	0					
	Cities		32	7	13	5	0					
		Augusta	7	0	3	1	0	3	6	2	0	18,572
		Baileyville	1	0	0	0	0	0	0	1	0	1,593
		Bangor	5	1	0	1	0	3	1	3	0	30,940
		Bar Harbor	2	0	0	0	0	0	2	0	0	5,197
		Biddeford	0	1	0	0	0	1	0	0	0	22,079
		Calais	1	0	1	0	0	0	0	1	1	3,253
		Dixfield	1	0	0	0	0	0	0	1	0	2,564
		Eliot	0	0	1	0	0	1	0	0	0	6,453
		Gorham	1	0	0	0	0	0	1	0	0	15,593
		Kennebunk	0	0	1	0	0	0	0	1	0	11,658
		Lewiston	3	1	1	0	0	1	2	2	0	35,747
		Mechanic Falls	0	1	0	0	0	1	0	0	0	3,256
		Milo	1	0	0	0	0	1	0	0	0	2,414
		Ogunquit	0	1	0	0	0	0	0	1	0	1,295
		Old Orchard Beach	1	1	0	1	0	0	1	2	0	9,423
		Old Town	1	0	0	0	0	0	0	1	0	7,704
		Orono	0	0	1	0	0	0	0	0	1	9,737
		Portland	3	1	2	2	0	4	2	1	1	62,894
		Sabattus	0	0	1	0	0	0	0	1	0	4,702
		Sanford	1	0	0	0	0	0	1	0	0	21,648
		South Portland	2	0	2	0	0	1	0	2	1	23,836
		Waterville	1	0	0	0	0	0	0	0	1	15,631
		York	1	0	0	0	0	0	0	0	1	13,384
	Universities and Colleges		1	0	5	0	0					
		University of Southern Maine	1	0	5	0	0	2	1	0	3	10,478
	Metropolitan Counties		4	0	2	0	0					
		Cumberland	2	0	1	0	0	0	1	1	1	
		Penobscot	1	0	1	0	0	1	0	1	0	
		York	1	0	0	0	0	0	0	0	1	
	Nonmetropolitan Counties		2	0	0	0	0					
		Oxford	1	0	0	0	0	0	0	1	0	
		Waldo	1	0	0	0	0	0	0	1	0	
	State Police Agencies		0	0	1	0	0					
		State Police, Kennebec County	0	0	1	0	0	0	1	0	0	
MARYLAND	Total		82	40	19	9	0					
	Cities		8	4	2	2	0					
		Annapolis	1	0	0	1	0	2	0	0	0	36,462
		Baltimore	3	3	2	0	0	0	2	4	2	624,237
		Bel Air	1	0	0	0	0	0	0	0	1	10,074
		Cambridge	2	0	0	1	0	0	3	0	0	11,479
		Chestertown	1	0	0	0	0	0	0	1	0	4,942
		Frederick	0	1	0	0	0	0	0	0	1	59,731
	Universities and Colleges		9	1	2	0	0					
		Frostburg State University	4	0	0	0	0	0	1	2	1	4,910
		St. Mary's College	2	0	0	0	0	1	0	1	0	1,957
		Towson University	2	1	2	0	0	0	1	0	4	18,921
		University of Maryland, College Park	1	0	0	0	0	0	1	0	0	35,102
	Metropolitan Counties		57	32	15	6	0					
		Anne Arundel County Police Department	2	0	0	0	0	2	0	0	0	
		Baltimore County Police Department	8	5	5	2	0	5	4	6	5	
		Carroll	1	1	0	0	0	0	0	2	0	
		Cecil	1	0	0	0	0	0	1	0	0	
		Frederick	2	0	1	0	0	0	1	2	0	
		Harford	3	0	0	0	0	0	0	1	2	
		Howard County Police Department	21	10	5	3	0	5	9	10	15	
		Montgomery County Police Department	12	16	0	1	0	14	2	6	7	
		Prince George's County Police Department	7	0	4	0	0	0	5	2	4	
	State Police Agencies		5	2	0	1	0					
		State Police:										
		Carroll County	4	1	0	0	0	0	2	2	1	
		Cecil County	1	0	0	0	0	0	1	0	0	
		Wicomico County	0	0	0	1	0	1	0	0	0	
		Worcester County	0	1	0	0	0	0	1	0	0	
	Other Agencies		3	1	0	0	0					
		Maryland-National Capital Park Police, Prince George's County	1	1	0	0	0	0	2	0	0	
		State Fire Marshal	2	0	0	0	0	0	0	2	0	
MASSACHUSETTS	Total		171	58	80	42	2					
	Cities		156	53	72	40	2					
		Acton	2	1	1	0	0	0	1	2	1	20,619
		Amherst	0	0	1	0	0	0	1	0	0	33,913
		Andover	0	1	0	0	0	0	1	0	0	33,615
		Arlington	5	1	0	1	0	0	3	3	1	40,902
		Ashby	0	2	0	0	0	0	0	2	0	2,957
		Attleboro	0	1	0	0	0	1	0	0	0	43,474
		Auburn	0	1	0	0	0	1	0	0	0	16,445
		Ayer	1	0	0	0	0	0	1	0	0	7,306
		Barnstable	2	1	0	0	0	1	2	0	0	47,342
		Bellingham	1	0	0	0	0	0	1	0	0	15,965
		Belmont	2	0	0	1	0	0	2	1	0	23,184
		Beverly	1	0	1	0	0	0	0	2	0	39,493
		Billerica	1	0	0	0	0	1	0	0	0	41,568
		Boston	73	22	49	20	0	32	45	40	47	591,855
		Brockton	5	0	1	0	0	3	0	2	1	94,180
		Brookline	2	0	0	0	0	0	0	2	0	54,976
		Burlington	1	0	0	0	0	0	0	0	1	24,978
		Cambridge	5	3	2	0	0	3	1	3	3	101,161
		Carver	1	0	0	0	0	0	0	0	1	11,639
		Chelmsford	0	0	1	1	1	0	0	0	3	33,740
		Dalton	2	0	0	0	0	0	2	0	0	6,627
		Danvers	0	1	0	0	0	0	0	0	1	25,979
		Dartmouth	0	2	1	0	0	0	1	2	0	31,465
		Dennis	0	1	0	0	0	0	0	1	0	15,666
		Douglas	1	0	0	0	0	1	0	0	0	8,093
		Egremont	1	0	0	0	0			1		1,364
		Everett	5	0	1	2	0	1	2	4	1	36,826
		Falmouth	2	0	3	0	0	0	2	2	1	33,722
		Greenfield	2	0	0	1	0	2	0	0	1	17,648
		Hamilton	1	0	1	0	0	0	0	2	0	8,262
		Haverhill	1	0	0	1	0	1	1	0	0	60,308
		Lancaster	0	0	0	1	0	0	0	1	0	7,043
		Lexington	1	0	0	0	0	1	0	0	0	30,220
		Lowell	0	0	2	1	0		3	0		102,918
		Lynn	1	0	0	0	0	0	0	0	1	87,817
		Malden	3	0	0	2	0	1	1	3	0	55,538
		Mansfield	0	1	0	0	0	0	0	0	1	23,175
		Medford	1	0	0	0	0			1		55,706
		Middleboro	1	1	0	0	0	1	0	1	0	21,503
		Milford	0	0	0	1	0	0	1	0	0	27,635
		Milton	0	1	0	0	0		1			25,888
		Monson	1	0	0	0	0	0	0	1	0	8,856
		New Bedford	2	0	2	0	0	1	1	2	0	92,373
		Newton	0	1	1	0	1	0	1	1	1	82,731
		Northampton	0	0	1	0	0	1	0	0	0	28,550
		North Attleboro	3	0	0	0	0	0	1	0	2	28,095
		Oxford	1	0	0	0	0	0	0	0	1	13,760
		Palmer	2	1	0	0	0	0	1	1	1	12,991
		Peabody	0	1	0	0	0	0	1	0	0	52,194
		Pittsfield	1	0	0	0	0	0	0	1	0	43,194
		Plainville	2	0	0	0	0	1	0	1	0	8,162
		Plymouth	1	0	0	0	0	0	0	1	0	56,023
		Quincy	5	1	0	0	0	2	2	0	2	91,382
		Randolph	2	0	0	0	0	0	2	0	0	30,233
		Revere	2	1	2	6	0	4	4	2	1	46,658
		Rochester	0	0	0	1	0	0	1	0	0	5,530
		Salem	2	1	1	0	0		0	3	1	41,507
		Scituate	0	0	1	0	0	0	1	0	0	18,116
		Sharon	0	1	0	0	0	1	0	0	0	17,100
		Somerville	1	0	0	0	0	0	0	0	1	74,156
		Southborough	1	0	0	1	0	0	1	1	0	9,674
		Springfield	2	0	0	0	0	0	0	0	2	151,074
		Sunderland	1	0	0	0	0	1	0	0	0	3,778
		Uxbridge	1	0	0	0	0	0	0	1	0	12,818
		Waltham	1	0	0	0	0	0	0	0	1	59,425
		West Boylston	0	1	0	0	0	0	0	0	1	7,810
		West Springfield	0	4	0	0	0	0	0	4	0	27,854
		Winchester	1	0	0	0	0	0	0	1	0	21,155
		Winthrop	0	1	0	0	0	0	0	1	0	17,056
	Universities and Colleges		13	5	8	1	0					
		Assumption College	1	0	0	0	0	0	0	0	1	2,792
		Bentley College	1	0	0	0	0			1		5,555
		Boston College	1	0	0	0	0	1		0		14,661
		Boston University	1	0	0	0	0	1	0	0	0	31,574
		Clark University	0	0	1	0	0	1				3,071
		Dean College	0	0	2	0	0	2				1,315
		Emerson College	0	0	1	0	0		1			4,324
		Framingham State College	0	0	1	0	0		1			5,836
		Harvard University	1	1	0	0	0		1	1		25,778
		Massachusetts Institute of Technology	2	0	0	0	0	1	1	0	0	10,253
		Northeastern University	3	2	0	1	0	1	1		4	23,411
		University of Massachusetts:										
		Amherst	3	1	2	0	0	1	1	2	2	25,593
		Harbor Campus, Boston	0	1	0	0	0	1	0	0	0	12,362
		Westfield State College	0	0	1	0	0	0	0	0	1	5,426
	Other Agencies		2	0	0	1	0					
		Massachusetts Bay Transportation Authority:										
		Middlesex County	1	0	0	1	0	1			1	
		Suffolk County	1	0	0	0	0		1			
MICHIGAN	Total		425	73	73	53	4					
	Cities		381	61	56	47	4					
		Adrian	5	2	1	0	0	2	2	2	2	21,612
		Albion	1	0	0	0	0	0	1	0	0	9,267
		Ann Arbor	5	0	8	2	1	1	5	5	5	113,011
		Argentine Township	1	0	0	0	0	0	0	0	1	7,328
		Auburn Hills	1	0	0	0	0	0	0	0	1	21,149
		Bay City	1	0	0	0	0	0	1	0	0	34,145
		Benton Harbor	4	0	0	0	0	0	4	0	0	10,567
		Benton Township	11	0	0	0	0	1	5	3	2	15,626
		Berkley	0	1	0	0	0	0	1	0	0	14,906
		Berrien Springs-Oronoko Township	1	0	0	0	0	0	0	0	1	9,570
		Birmingham	1	4	0	0	0	2	0	2	1	19,149
		Blissfield	0	0	0	1	0	0	1	0	0	3,251
		Bloomfield Township	2	0	0	0	0	1	0	0	1	41,231
		Bridgman	1	0	0	0	0	0	0	1	0	2,429
		Brighton	3	3	0	0	0	2	0	2	2	7,326
		Buchanan	11	0	0	0	0	1	3	5	2	4,444
		Burton	10	0	0	0	0	2	1	3	4	30,958
		Cadillac	1	0	0	0	0	1	0	0	0	10,329
		Canton Township	3	0	0	0	0	1	0	2	0	88,126
		Capac	1	0	0	0	0	0	0	0	1	2,308
		Carleton	1	0	0	0	0	0	0	0	1	2,947
		Center Line	1	0	0	0	0	0	1	0	0	8,209
		Chelsea	1	0	0	0	0	0	0	1	0	5,014
		Chesterfield Township	5	1	1	0	0	4	2	0	1	45,849
		Chikaming Township	1	0	0	1	0	1	1	0	0	3,686
		Clare	1	1	0	0	1	1	1	1	0	3,198
		Clawson	1	0	1	0	0	1	0	1	0	12,175
		Clinton Township	5	1	2	2	1	0	3	6	2	96,948
		Clio	1	0	0	0	0	0	0	0	1	2,606
		Coloma Township	1	1	0	0	0	0	0	1	1	6,662
		Constantine	1	0	0	0	0	1	0	0	0	2,149
		Croswell	1	0	0	0	0	1	0	0	0	2,554
		Dearborn	10	4	1	4	0	4	10	3	2	91,748
		Dearborn Heights	1	0	1	0	0	0	0	2	0	54,901
		Detroit	28	9	6	5	0	13	10	14	11	860,971
		Douglas	1	0	1	1	0	0	1	0	2	2,209
		Eastpointe	9	1	0	1	0	0	6	3	2	32,797
		Eaton Rapids	1	0	0	0	0	0	1	0	0	5,304
		Eau Claire	1	0	0	0	0	0	0	0	1	632
		Elk Rapids	1	0	0	0	0	1	0	0	0	1,708
		Emmett Township	3	0	0	1	0	1	3	0	0	12,048
		Escanaba	0	0	1	0	0	0	1	0	0	12,494
		Essexville	2	0	0	0	0	0	0	0	2	3,523
		Farmington	0	1	0	0	0	0	1	0	0	9,930
		Farmington Hills	1	2	0	0	0	1	1	1	0	79,475
		Ferndale	3	1	1	0	0	0	4	1	0	21,207
		Flint	23	2	8	1	0	4	10	7	13	116,024
		Fowlerville	1	0	0	0	0	0	1	0	0	3,148
		Fraser	1	0	0	0	0	0	1	0	0	15,068
		Fremont	3	0	0	0	0	1	0	0	2	4,303
		Garden City	5	2	0	0	0	1	4	2	0	28,282
		Genesee Township	9	0	0	1	0	0	4	2	4	23,961
		Gibraltar	0	0	1	0	0	0	0	0	1	5,300
		Gladstone	1	0	0	0	0	0	1	0	0	5,252
		Grand Blanc	1	0	0	0	0	0	0	0	1	7,749
		Grand Blanc Township	1	0	0	1	0	0	1	1	0	36,319
		Grand Ledge	1	0	1	0	0	0	1	1	0	7,708
		Grand Rapids	10	0	2	0	0	0	1	6	5	192,376
		Grant	0	0	0	1	0	0	0	0	1	877
		Green Oak Township	2	0	0	0	0	0	1	1	0	18,279
		Greenville	11	0	0	0	0	2	4	4	1	8,374
		Grosse Pointe Woods	1	0	0	0	0	0	0	1	0	15,998
		Hamburg Township	1	0	0	0	0	0	0	0	1	22,486
		Hampton Township	1	0	0	0	0	1	0	0	0	9,827
		Hamtramck	6	0	0	1	0	2	3	2	0	21,448
		Hancock	0	1	0	0	0	0	1	0	0	4,156
		Hartford	1	0	0	0	0	0	0	1	0	2,407
		Hastings	2	0	1	0	0	0	1	1	1	7,091
		Hillsdale	1	0	0	0	0	0	1	0	0	7,842
		Holland	2	0	1	0	0	1	1	0	1	34,137
		Hudson	2	0	0	0	0	0	1	1	0	2,378
		Inkster	5	0	2	0	0	0	5	2	0	28,233
		Ionia	1	0	0	0	0	0	0	1	0	12,595
		Jonesville	1	0	0	0	0	0	1	0	0	2,281
		Kalamazoo	1	0	0	0	0	0	0	1	0	71,462
		Kalkaska	1	0	0	0	0	1	0	0	0	2,207
